,zipcode,county,state,latitude,longitude
8834,19519,Berks County,PA,,
8835,37385,Monroe County,TN,35.31978240000001,-84.2489525
8836,92653,Orange County,CA,33.590277,-117.6962824
8837,63333,Montgomery County,MO,39.0429261,-91.3083685
8838,25113,Clay County,WV,38.55058,-81.04234290000001
8839,98224,King County,WA,47.6261111,-121.5178257
8840,80645,Weld County,CO,40.2520213,-104.5888356
8841,67516,Ness County,KS,38.4426859,-99.6564092
8842,15475,Fayette County,PA,39.9636107,-79.8807831
8843,40505,Fayette County,KY,38.05414,-84.4540213
8844,47012,Franklin County,IN,39.4396145,-84.9609464
8845,05820,Orleans County,VT,44.7520038,-72.3823326
8846,95959,Nevada County,CA,39.3153201,-120.9417368
8847,08406,Atlantic County,NJ,39.3386704,-74.4818698
8848,08323,Cumberland County,NJ,39.3908572,-75.3761952
8849,87325,McKinley County,NM,35.9426058,-108.6650678
8850,49320,Mecosta County,MI,43.7542219,-85.3006956
8851,53061,Calumet County,WI,43.94716409999999,-88.1096118
8852,84724,Sevier County,UT,38.6911188,-112.1609056
8853,24963,Monroe County,WV,37.4244787,-80.7436141
8854,44077,Lake County,OH,41.68389380000001,-81.22985299999999
8855,14543,Monroe County,NY,42.9983881,-77.665066
8856,47223,Jennings County,IN,39.0353624,-85.4684971
8857,33446,Palm Beach County,FL,26.4460317,-80.1763467
8858,41572,Pike County,KY,37.3138593,-82.63754019999999
8859,66533,Shawnee County,KS,39.1476313,-95.9621106
8860,76597,Coryell County,TX,31.4716183,-97.7177831
8861,39113,Issaquena County,MS,32.9169248,-91.0394635
8862,27299,Rowan County,NC,35.7379528,-80.3992652
8863,96013,Shasta County,CA,41.0249681,-121.6932438
8864,99556,Kenai Peninsula Borough,AK,59.87267110000001,-151.5504813
8865,48823,Ingham County,MI,42.758734,-84.44877199999999
8866,47403,Monroe County,IN,39.0841668,-86.6006249
8867,15477,Washington County,PA,40.0786893,-79.8611832
8868,16915,Potter County,PA,41.8006451,-77.973865
8869,37166,DeKalb County,TN,35.9728357,-85.80766
8870,73717,Woods County,OK,36.8891804,-98.7481167
8871,06090,Hartford County,CT,41.9462494,-72.86336349999999
8872,67674,Ellis County,KS,38.8871119,-99.1068816
8873,42031,Hickman County,KY,36.6699583,-88.99880979999999
8874,30032,DeKalb County,GA,33.7414395,-84.25948609999999
8875,44112,Cuyahoga County,OH,41.5364934,-81.57609450000001
8876,94103,San Francisco County,CA,37.7726402,-122.4099154
8877,88352,Otero County,NM,33.1509824,-106.0169971
8878,41764,Leslie County,KY,37.1367232,-83.2398943
8879,57381,Beadle County,SD,44.33125829999999,-98.704075
8880,18453,Wayne County,PA,41.7588565,-75.3761952
8881,43903,Jefferson County,OH,40.4728612,-80.9539475
8882,49721,Cheboygan County,MI,45.57854649999999,-84.4277638
8883,50041,Franklin County,IA,42.6394857,-93.2558482
8884,81055,Huerfano County,CO,37.5527617,-105.0791228
8885,22903,Albemarle County,VA,38.0335948,-78.5887951
8886,48849,Ionia County,MI,42.818789,-85.1271907
8887,66207,Johnson County,KS,38.9530417,-94.6398693
8888,12176,Greene County,NY,,
8889,68847,Buffalo County,NE,40.7458129,-99.0349977
8890,19342,Delaware County,PA,39.9111323,-75.4927278
8891,64633,Carroll County,MO,39.393751,-93.4599326
8892,48041,St. Clair County,MI,42.9290398,-82.79941939999999
8893,19701,New Castle County,DE,39.5943167,-75.70225669999999
8894,60178,DeKalb County,IL,42.010911,-88.6530753
8895,33881,Polk County,FL,28.0600916,-81.7021049
8896,07848,Sussex County,NJ,41.1009158,-74.69858909999999
8897,30756,Whitfield County,GA,34.9027291,-84.9720014
8898,78871,Val Verde County,TX,29.9621137,-101.6612934
8899,94536,Alameda County,CA,37.5641425,-122.004179
8900,77089,Harris County,TX,29.5824916,-95.2162283
8901,16328,Crawford County,PA,,
8902,80033,Jefferson County,CO,39.7775841,-105.1083542
8903,95703,Placer County,CA,38.993576,-120.9933678
8904,40048,Nelson County,KY,37.8477561,-85.4672083
8905,79239,Hall County,TX,34.6306224,-100.7323332
8906,13131,Oswego County,NY,43.4172264,-76.1088001
8907,35019,Cullman County,AL,34.2965384,-86.65103289999999
8908,77831,Grimes County,TX,30.7142277,-95.940971
8909,63361,Montgomery County,MO,38.93555449999999,-91.5596117
8910,21821,Somerset County,MD,38.1658605,-75.911483
8911,19464,Montgomery County,PA,40.2672473,-75.6091696
8912,46144,Shelby County,IN,39.6606035,-85.64814349999999
8913,61940,Edgar County,IL,39.827321,-87.82550069999999
8914,67459,Ellsworth County,KS,38.628302,-98.3307468
8915,24244,Scott County,VA,36.7149566,-82.79941939999999
8916,94518,Contra Costa County,CA,37.9461207,-122.0212337
8917,96121,Lassen County,CA,40.17594769999999,-120.3666099
8918,99789,North Slope Borough,AK,70.0116959,-152.0383149
8919,97489,Lane County,OR,44.14653269999999,-122.6544721
8920,74131,Creek County,OK,36.0549884,-96.0785104
8921,22720,Fauquier County,VA,38.4834159,-77.64788519999999
8922,76556,Milam County,TX,30.6897762,-96.8994495
8923,24631,Buchanan County,VA,37.2205114,-82.0189155
8924,80124,Douglas County,CO,39.5327347,-104.8980058
8925,80512,Larimer County,CO,40.6494492,-105.6412527
8926,59343,Powder River County,MT,45.666618,-105.3709472
8927,89419,Pershing County,NV,40.2420059,-118.1590786
8928,18059,Lehigh County,PA,40.7213177,-75.53349279999999
8929,61754,McLean County,IL,40.32618009999999,-89.1515476
8930,58776,Mountrail County,ND,48.2273866,-102.5996677
8931,88023,Grant County,NM,32.7716695,-108.1369375
8932,94571,Solano County,CA,38.1494225,-121.7423434
8933,31512,Coffee County,GA,31.5971032,-83.01465259999999
8934,62673,Menard County,IL,40.0940561,-89.9720133
8935,98644,Pacific County,WA,46.3216386,-124.0325726
8936,43317,Morrow County,OH,40.479041,-82.6837827
8937,74569,Atoka County,OK,34.5013105,-95.8564864
8938,06524,New Haven County,CT,41.425495,-73.0051055
8939,72047,Faulkner County,AR,35.2280078,-92.1941598
8940,58040,Sargent County,ND,46.1987493,-97.7085837
8941,59487,Cascade County,MT,47.5986589,-111.617361
8942,25920,Raleigh County,WV,,
8943,63301,St. Charles County,MO,38.8405221,-90.4691097
8944,70444,Tangipahoa Parish,LA,30.9408204,-90.4879916
8945,54935,Fond du Lac County,WI,43.789674,-88.4306955
8946,80530,Weld County,CO,40.10368709999999,-104.9213643
8947,29574,Marion County,SC,34.1920258,-79.2676668
8948,07095,Middlesex County,NJ,40.5545823,-74.2824862
8949,43240,Delaware County,OH,40.1420033,-82.97703709999999
8950,13136,Chenango County,NY,,
8951,61728,McLean County,IL,40.5654547,-88.6144839
8952,28748,Buncombe County,NC,35.6321324,-82.7562895
8953,03034,Rockingham County,NH,43.0563351,-71.3111773
8954,22152,Fairfax County,VA,38.7735269,-77.22901929999999
8955,99344,Adams County,WA,46.7979486,-119.1354772
8956,93619,Fresno County,CA,36.911263,-119.5803605
8957,55338,Sibley County,MN,44.6492276,-94.0082563
8958,59258,Sheridan County,MT,48.5383721,-104.7376513
8959,28587,Pamlico County,NC,35.1912624,-76.6701475
8960,41257,Johnson County,KY,37.91767720000001,-82.8101975
8961,35063,Walker County,AL,33.8271665,-87.0024407
8962,36562,Baldwin County,AL,31.03493139999999,-87.6383797
8963,11239,Kings County,NY,40.6516509,-73.8727799
8964,51570,Shelby County,IA,41.5318302,-95.4568133
8965,55103,Ramsey County,MN,44.9688472,-93.1315648
8966,36865,Lee County,AL,32.6040661,-85.5843632
8967,93536,Los Angeles County,CA,34.7190908,-118.2526623
8968,27320,Rockingham County,NC,36.3790421,-79.6951103
8969,35215,Jefferson County,AL,33.6523096,-86.7114545
8970,46016,Madison County,IN,40.096197,-85.6948458
8971,17884,Montour County,PA,41.052477,-76.67628289999999
8972,62859,Hamilton County,IL,38.0961399,-88.5178518
8973,28351,Scotland County,NC,34.8330302,-79.582819
8974,42746,Hart County,KY,37.1996641,-85.7461548
8975,98118,King County,WA,47.5412021,-122.2675625
8976,16239,Forest County,PA,41.4464507,-79.1548533
8977,19968,Sussex County,DE,38.7758375,-75.27123929999999
8978,28444,Sampson County,NC,34.6854982,-78.3273245
8979,75495,Grayson County,TX,33.4338363,-96.5463156
8980,68347,Cass County,NE,40.8000082,-96.429036
8981,04231,Oxford County,ME,44.2653076,-70.913275
8982,31807,Harris County,GA,32.6447857,-84.8046446
8983,54525,Iron County,WI,46.4282726,-90.2248567
8984,21817,Somerset County,MD,37.9706815,-75.841775
8985,12061,Rensselaer County,NY,42.6033695,-73.6653939
8986,72642,Baxter County,AR,36.3715568,-92.5445568
8987,31624,Atkinson County,GA,31.3074991,-82.713132
8988,16420,Warren County,PA,41.6994994,-79.53786339999999
8989,84301,Box Elder County,UT,41.6184911,-112.1281179
8990,16117,Lawrence County,PA,40.8774095,-80.2432839
8991,61424,Marshall County,IL,41.0665814,-89.6463452
8992,16617,Blair County,PA,40.600712,-78.33017009999999
8993,75835,Houston County,TX,31.2816037,-95.5197394
8994,87510,Rio Arriba County,NM,36.3731341,-106.5112712
8995,54813,Burnett County,WI,45.6768102,-92.0570174
8996,20905,Montgomery County,MD,39.11168199999999,-76.99310740000001
8997,61846,Vermilion County,IL,39.97698450000001,-87.5988876
8998,04691,Washington County,ME,44.8022399,-67.2683176
8999,12561,Ulster County,NY,41.7318899,-74.10050439999999
9000,21798,Frederick County,MD,39.5330843,-77.2922332
9001,12524,Dutchess County,NY,41.5380659,-73.90070899999999
9002,75172,Dallas County,TX,32.6028355,-96.679851
9003,54738,Trempealeau County,WI,44.59682050000001,-91.5015009
9004,82423,Park County,WY,44.9875215,-108.6421026
9005,58046,Steele County,ND,47.3080248,-97.7039838
9006,44017,Cuyahoga County,OH,41.3681574,-81.86068209999999
9007,98371,Pierce County,WA,47.1971241,-122.3213693
9008,23504,Norfolk city,VA,36.8537392,-76.2652909
9009,25688,Mingo County,WV,37.6271228,-82.1485919
9010,65584,Pulaski County,MO,37.82169330000001,-92.1155691
9011,96044,Siskiyou County,CA,41.9374147,-122.4878204
9012,36480,Monroe County,AL,31.3089396,-87.5988876
9013,51354,Osceola County,IA,43.38927899999999,-95.5197394
9014,91902,San Diego County,CA,32.6703579,-117.0146736
9015,08738,Ocean County,NJ,40.0151729,-74.0593872
9016,98501,Thurston County,WA,46.9770179,-122.858419
9017,99674,Matanuska-Susitna,AK,61.7194422,-148.1983785
9018,38639,Coahoma County,MS,34.3198488,-90.4566077
9019,50602,Butler County,IA,42.73216720000001,-92.797901
9020,11780,Suffolk County,NY,40.9026612,-73.17036279999999
9021,36075,Macon County,AL,32.3909243,-85.8793252
9022,64474,DeKalb County,MO,39.7961609,-94.3770704
9023,43926,Jefferson County,OH,40.5107073,-80.62297869999999
9024,02802,Providence County,RI,41.952577,-71.4573939
9025,02673,Barnstable County,MA,41.6482428,-70.2527379
9026,16633,Bedford County,PA,40.1599818,-78.2326622
9027,62367,Schuyler County,IL,40.2853398,-90.8484524
9028,05747,Addison County,VT,44.0135769,-72.8383315
9029,32323,Franklin County,FL,29.88,-84.6
9030,49848,Menominee County,MI,45.383343,-87.6496105
9031,19319,Delaware County,PA,39.9270493,-75.5189352
9032,27556,Vance County,NC,36.3972529,-78.32021
9033,62896,Franklin County,IL,37.8678824,-88.96053649999999
9034,50676,Köln,NRW,50.9320995,6.953899799999999
9035,70772,Iberville Parish,LA,30.433421,-91.4579696
9036,95818,Sacramento County,CA,38.56030560000001,-121.4970294
9037,18962,Bucks County,PA,40.3473529,-75.2734266
9038,66748,Allen County,KS,37.7907126,-95.4149003
9039,33109,Miami-Dade County,FL,25.7560139,-80.1344842
9040,15636,Westmoreland County,PA,40.3611117,-79.65863089999999
9041,57752,Oglala Lakota County,SD,43.4792464,-102.2090224
9042,80478,Grand County,CO,39.988308,-105.8466437
9043,04543,Lincoln County,ME,44.038433,-69.4936914
9044,27291,Caswell County,NC,36.3971858,-79.17742679999999
9045,40010,Oldham County,KY,38.3733015,-85.45045110000001
9046,73944,Texas County,OK,36.5623073,-101.1164452
9047,15679,Westmoreland County,PA,40.1819098,-79.6614376
9048,87820,Catron County,NM,33.9142871,-108.5700636
9049,40214,Jefferson County,KY,38.1459555,-85.77691639999999
9050,14058,Genesee County,NY,43.1071384,-78.1450412
9051,32137,Flagler County,FL,29.6250683,-81.2188355
9052,54228,Manitowoc County,WI,44.2803936,-87.6383797
9053,14842,Yates County,NY,42.5917548,-76.9527836
9054,03864,Carroll County,NH,43.7001979,-71.14015739999999
9055,66015,Anderson County,KS,38.086612,-95.4149003
9056,10199,New York County,NY,40.7517769,-73.9965928
9057,03279,Grafton County,NH,43.9375333,-71.88673779999999
9058,76051,Tarrant County,TX,32.9464268,-97.0713572
9059,26278,Randolph County,WV,38.7942852,-80.0758425
9060,32565,Santa Rosa County,FL,30.9111762,-87.1821709
9061,96032,Siskiyou County,CA,41.6120868,-122.9642819
9062,67877,Haskell County,KS,37.5208776,-100.8451467
9063,17754,Lycoming County,PA,41.2680199,-76.8951551
9064,31037,Telfair County,GA,32.136045,-82.92864279999999
9065,24360,Wythe County,VA,36.9282564,-80.92077370000001
9066,10804,Westchester County,NY,40.9492193,-73.7889689
9067,29302,Spartanburg County,SC,34.9190189,-81.84429340000001
9068,43723,Guernsey County,OH,39.9683509,-81.52672820000001
9069,44833,Crawford County,OH,40.7140659,-82.79941939999999
9070,58281,Cavalier County,ND,48.8568056,-98.6703316
9071,70753,Pointe Coupee Parish,LA,30.9536182,-91.6955092
9072,63467,Ralls County,MO,39.6481475,-91.2680427
9073,62555,Christian County,IL,39.4631839,-89.2277026
9074,48114,Livingston County,MI,42.5564732,-83.7411631
9075,47920,Tippecanoe County,IN,40.5400572,-86.8119917
9076,80132,El Paso County,CO,39.0994223,-104.8337879
9077,22835,Page County,VA,38.6854484,-78.4524591
9078,58225,Pembina County,ND,48.6164354,-97.1748987
9079,61850,Vermilion County,IL,,
9080,47665,Gibson County,IN,38.2741262,-87.7566513
9081,80420,Park County,CO,39.2722966,-106.0698963
9082,57625,Dewey County,SD,44.98551339999999,-101.0868645
9083,77994,DeWitt County,TX,29.1735422,-97.4922407
9084,44256,Medina County,OH,41.1524413,-81.8631302
9085,05051,Orange County,VT,44.0759643,-72.101682
9086,14701,Chautauqua County,NY,42.067239,-79.2676668
9087,45156,Clermont County,OH,38.81104089999999,-84.21305819999999
9088,56576,Otter Tail County,MN,46.4695042,-95.7265961
9089,66779,Bourbon County,KS,37.8091335,-94.9974461
9090,34211,Manatee County,FL,27.4466863,-82.37773349999999
9091,93628,Fresno County,CA,36.7708505,-118.9295737
9092,29620,Abbeville County,SC,34.1422125,-82.4319405
9093,83646,Ada County,ID,43.6434944,-116.4360005
9094,64722,Bates County,MO,38.2382759,-94.5727598
9095,50161,Story County,IA,41.8496464,-93.3993751
9096,56587,Otter Tail County,MN,46.6563791,-95.8543807
9097,37138,Davidson County,TN,36.2266675,-86.63087589999999
9098,40514,Fayette County,KY,37.9828762,-84.56676650000001
9099,65255,Boone County,MO,39.0711591,-92.2039933
9100,75214,Dallas County,TX,32.824251,-96.7440467
9101,26237,Upshur County,WV,38.8433205,-80.1651854
9102,43523,Henry County,OH,41.3416799,-83.99869
9103,75949,Angelina County,TX,31.3205454,-94.5211935
9104,57239,Day County,SD,45.4658984,-97.3890171
9105,08810,Middlesex County,NJ,40.3749332,-74.49359129999999
9106,12454,Greene County,NY,,
9107,85705,Pima County,AZ,32.2745229,-110.9864294
9108,08723,Ocean County,NJ,40.0508979,-74.1357407
9109,61101,Winnebago County,IL,42.3316674,-89.1515476
9110,03057,Hillsborough County,NH,42.9014583,-71.6792008
9111,72422,Clay County,AR,36.4135521,-90.5446912
9112,86314,Yavapai County,AZ,34.6062718,-112.3099336
9113,06810,Fairfield County,CT,41.3755722,-73.45337789999999
9114,64650,Caldwell County,MO,39.6433523,-94.0491077
9115,71280,Union Parish,LA,32.7227885,-92.1253854
9116,67749,Decatur County,KS,39.9109261,-100.5296115
9117,96063,Tehama County,CA,40.3592478,-121.5940773
9118,77969,Jackson County,TX,28.7554067,-96.6317461
9119,57621,Corson County,SD,45.7617055,-101.126206
9120,29609,Greenville County,SC,34.9208336,-82.37773349999999
9121,81141,Conejos County,CO,37.175558,-105.9391442
9122,59743,Silver Bow County,MT,45.6898627,-112.6372651
9123,52732,Clinton County,IA,41.8796431,-90.2620042
9124,55031,Dakota County,MN,44.6060825,-92.9575607
9125,29045,Kershaw County,SC,34.187499,-80.8322428
9126,37341,Hamilton County,TN,35.1927185,-85.0960576
9127,16102,Lawrence County,PA,40.9525118,-80.42152460000001
9128,61740,Livingston County,IL,40.8926966,-88.8838834
9129,02171,Norfolk County,MA,42.2991086,-71.0111463
9130,01525,Worcester County,MA,,
9131,49544,Kent County,MI,43.0283952,-85.7564107
9132,45377,Montgomery County,OH,39.8886463,-84.21734029999999
9133,96857,Honolulu County,HI,21.4954957,-158.0626555
9134,92284,San Bernardino County,CA,34.1502862,-116.4429944
9135,72629,Van Buren County,AR,35.7461117,-92.5693337
9136,40069,Washington County,KY,37.73294420000001,-85.21012689999999
9137,32426,Jackson County,FL,30.9739427,-85.37562489999999
9138,34711,Lake County,FL,28.5366442,-81.71305219999999
9139,83353,Blaine County,ID,43.6854655,-114.3473985
9140,07836,Morris County,NJ,40.8501711,-74.70444250000001
9141,63545,Sullivan County,MO,40.3115004,-92.9775558
9142,26160,Drôme,Auvergne-Rhône-Alpes,44.60186729999999,5.011278
9143,29075,Newberry County,SC,34.196841,-81.4169093
9144,08021,Camden County,NJ,39.8073767,-75.0026972
9145,05476,Franklin County,VT,44.96613720000001,-72.6167636
9146,38740,Bolivar County,MS,34.0392068,-90.810357
9147,53223,Milwaukee County,WI,43.1666739,-87.9824758
9148,36111,Montgomery County,AL,32.3405671,-86.2615689
9149,92064,San Diego County,CA,32.9799762,-117.0087877
9150,78576,Hidalgo County,TX,26.3343916,-98.4622987
9151,31201,Bibb County,GA,32.7918963,-83.6029116
9152,66870,Greenwood County,KS,37.9313724,-96.0044121
9153,60636,Cook County,IL,41.7719816,-87.6729074
9154,79930,El Paso County,TX,31.8079829,-106.470036
9155,73644,Beckham County,OK,35.4168123,-99.4117197
9156,29564,Williamsburg County,SC,33.4790658,-79.84087869999999
9157,57633,Dewey County,SD,45.40472,-101.4465576
9158,68971,Harlan County,NE,40.1219002,-99.2563859
9159,66714,Wilson County,KS,37.6607771,-95.6983979
9160,86507,Apache County,AZ,36.4106866,-109.2593642
9161,61278,Rock Island County,IL,41.5816588,-90.3450978
9162,53925,Columbia County,WI,43.3447367,-89.0370477
9163,45889,Wood County,OH,41.1536362,-83.6029116
9164,21221,Baltimore County,MD,39.295848,-76.4215988
9165,12752,Sullivan County,NY,,
9166,33823,Polk County,FL,28.0776415,-81.8005724
9167,84526,Carbon County,UT,39.7348165,-110.9983515
9168,60521,DuPage County,IL,41.7967461,-87.92857769999999
9169,30828,Warren County,GA,33.3788405,-82.669947
9170,78114,Wilson County,TX,29.1218718,-98.1775638
9171,12733,Sullivan County,NY,41.7396867,-74.6107628
9172,32168,Volusia County,FL,29.0034265,-81.0533854
9173,72410,Lawrence County,AR,19.0420739,-98.2171967
9174,75089,Dallas County,TX,32.9355008,-96.5516517
9175,80720,Washington County,CO,40.1125543,-103.2663479
9176,46069,Hamilton County,IN,40.14568990000001,-86.2361744
9177,50477,Cerro Gordo County,IA,42.9809452,-93.3288183
9178,32112,Putnam County,FL,29.4040686,-81.5377013
9179,57051,Kingsbury County,SD,44.1803806,-97.3732655
9180,80481,Boulder County,CO,40.1028037,-105.488828
9181,83112,Lincoln County,WY,42.9343403,-110.83145
9182,99001,Spokane County,WA,47.6443782,-117.584404
9183,59468,Teton County,MT,47.72874729999999,-111.6898869
9184,03785,Grafton County,NH,44.0473962,-71.86791749999999
9185,59634,Jefferson County,MT,46.439645,-112.0107769
9186,76060,Tarrant County,TX,32.640619,-97.2167511
9187,55116,Ramsey County,MN,44.9095374,-93.1679257
9188,58541,Mercer County,ND,47.3426608,-102.0784722
9189,45172,Highland County,OH,39.0748537,-83.3856162
9190,06254,New London County,CT,41.6189238,-72.12976530000002
9191,70607,Calcasieu Parish,LA,30.05090929999999,-93.1980527
9192,70669,Calcasieu Parish,LA,30.2447799,-93.2885455
9193,30222,Meriwether County,GA,33.0363257,-84.75244819999999
9194,39367,Wayne County,MS,31.6678378,-88.7493998
9195,14893,Steuben County,NY,,
9196,92223,Riverside County,CA,33.9334088,-116.9734685
9197,02494,Norfolk County,MA,42.3013553,-71.2339636
9198,36081,Pike County,AL,31.9031543,-85.8690933
9199,45838,Van Wert County,OH,40.7426356,-84.4755105
9200,32358,Wakulla County,FL,30.0707779,-84.5850997
9201,59638,Broadwater County,MT,46.3453425,-111.8285943
9202,84652,Sevier County,UT,39.0378247,-111.8926303
9203,47436,Lawrence County,IN,38.963881,-86.4086061
9204,30731,Chattooga County,GA,34.5808003,-85.49941919999999
9205,14783,Cattaraugus County,NY,42.074908,-78.8764795
9206,76380,Baylor County,TX,33.5373926,-99.2785583
9207,79236,King County,TX,33.6720241,-100.1031202
9208,50627,Hardin County,IA,42.3319108,-93.1177555
9209,56652,Clearwater County,MN,47.7428335,-95.2456479
9210,48722,Saginaw County,MI,43.3467932,-83.8366958
9211,44887,Crawford County,OH,40.9436075,-82.76707449999999
9212,29627,Anderson County,SC,34.5215816,-82.49693309999999
9213,95689,Amador County,CA,38.498524,-120.6545022
9214,06896,Fairfield County,CT,41.30656159999999,-73.38265849999999
9215,97497,Josephine County,OR,42.6527077,-123.4193109
9216,51047,Clay County,IA,42.9130827,-95.3730176
9217,07606,Bergen County,NJ,40.859067,-74.04616899999999
9218,46365,LaPorte County,IN,41.6097344,-86.5602614
9219,79521,Jones County,TX,33.1063006,-99.6786894
9220,62824,Clay County,IL,38.6835002,-88.362785
9221,98635,Klickitat County,WA,45.7258713,-121.164612
9222,36727,Clarke County,AL,31.9209021,-88.0411993
9223,55721,Itasca County,MN,47.21390410000001,-93.679623
9224,18634,Luzerne County,PA,41.1940762,-76.02758589999999
9225,57014,Turner County,SD,40.6648215,23.6802295
9226,29477,Dorchester County,SC,33.147446,-80.5660657
9227,28662,Avery County,NC,36.02881199999999,-81.893417
9228,07070,Bergen County,NJ,40.8248063,-74.10931409999999
9229,44689,Stark County,OH,40.6452423,-81.6665149
9230,54568,Vilas County,WI,45.9225151,-89.67119459999999
9231,85365,Yuma County,AZ,33.2276646,-114.0488007
9232,75417,Red River County,TX,33.4448845,-95.1223608
9233,44444,Trumbull County,OH,,
9234,49759,Presque Isle County,MI,45.4291078,-84.088765
9235,53048,Dodge County,WI,43.5690483,-88.4210006
9236,62544,Macon County,IL,39.7090834,-88.96053649999999
9237,78612,Bastrop County,TX,30.0602942,-97.5030669
9238,38355,Madison County,TN,35.7888907,-88.7590201
9239,56145,Cottonwood County,MN,44.0745432,-95.1640605
9240,60918,Iroquois County,IL,40.5976603,-88.0314174
9241,93645,Madera County,CA,37.1602241,-119.638326
9242,33167,Miami-Dade County,FL,25.8830363,-80.2377078
9243,86502,Apache County,AZ,35.212004,-109.5211063
9244,76455,Comanche County,TX,31.8305871,-98.3745717
9245,03860,Carroll County,NH,44.0469084,-71.1313381
9246,32720,Volusia County,FL,29.0128283,-81.3729372
9247,32350,Madison County,FL,30.6115723,-83.357567
9248,44149,Cuyahoga County,OH,41.3029994,-81.8552196
9249,08106,Camden County,NJ,39.88993929999999,-75.0757157
9250,77414,Matagorda County,TX,28.8687867,-95.940971
9251,01343,Berkshire County,MA,,
9252,35954,Etowah County,AL,34.0252291,-86.1141045
9253,26059,Ohio County,WV,40.0797502,-80.5993854
9254,35987,St. Clair County,AL,33.9291398,-86.2463337
9255,80816,Teller County,CO,38.8660186,-105.2897042
9256,44682,Tuscarawas County,OH,40.39660180000001,-81.40626209999999
9257,50150,Monroe County,IA,3.1409415,101.700398
9258,78140,Gonzales County,TX,29.3082368,-97.7634019
9259,24878,McDowell County,WV,37.4211894,-81.6386982
9260,64752,Bates County,MO,38.1219438,-94.5830789
9261,92059,San Diego County,CA,33.3930888,-117.0676398
9262,13635,St. Lawrence County,NY,44.2825835,-75.2452318
9263,69134,Perkins County,NE,40.8367451,-101.3885001
9264,91980,San Diego County,CA,32.5841377,-116.6140621
9265,66757,Wilson County,KS,37.3945906,-95.7089241
9266,46403,Lake County,IN,41.6183265,-87.2518824
9267,94555,Alameda County,CA,37.5677679,-122.0522177
9268,42420,Henderson County,KY,37.8039941,-87.5198011
9269,78742,Travis County,TX,30.2406057,-97.6602365
9270,83835,Kootenai County,ID,47.8008089,-116.7008476
9271,04943,Somerset County,ME,44.8965211,-69.5128531
9272,08215,Atlantic County,NJ,39.5781244,-74.5697617
9273,89108,Clark County,NV,36.2030945,-115.2244853
9274,76008,Parker County,TX,32.6890006,-97.633113
9275,18653,Lackawanna County,PA,41.3966304,-75.8257955
9276,08046,Burlington County,NJ,40.0330851,-74.88579890000001
9277,05494,Chittenden County,VT,44.61572169999999,-73.0068739
9278,61724,McLean County,IL,40.319572,-88.49849909999999
9279,56371,Stearns County,MN,45.4335666,-94.6389975
9280,68048,Cass County,NE,41.0074183,-95.940971
9281,63042,St. Louis County,MO,38.7884682,-90.403094
9282,92354,San Bernardino County,CA,34.0484387,-117.2499749
9283,80467,Routt County,CO,40.2861621,-107.0539434
9284,15428,Fayette County,PA,40.0825859,-79.6838874
9285,67444,Rice County,KS,38.560306,-98.1120116
9286,62977,Saline County,IL,37.8741286,-88.5468645
9287,30060,Cobb County,GA,33.9488147,-84.53794549999999
9288,53965,Columbia County,WI,43.6756057,-89.7379958
9289,77093,Harris County,TX,29.85471429999999,-95.3416255
9290,54154,Oconto County,WI,44.85492360000001,-88.1876676
9291,47393,Wayne County,IN,39.9665432,-85.01295089999999
9292,93215,Kern County,CA,35.7949326,-119.1623231
9293,29591,Florence County,SC,33.938097,-79.77363059999999
9294,02534,Barnstable County,MA,41.6661799,-70.6127565
9295,16679,Bedford County,PA,40.1702591,-78.1792434
9296,56531,Grant County,MN,46.013056,-96.01126680000002
9297,58852,Williams County,ND,48.3465618,-102.9789899
9298,54471,Marathon County,WI,44.9423334,-89.3795835
9299,66441,Geary County,KS,38.9934413,-96.8779926
9300,62692,Morgan County,IL,39.5898392,-89.9440061
9301,05068,Windsor County,VT,43.7761665,-72.5166728
9302,97239,Multnomah County,OR,45.4874111,-122.6875541
9303,49440,Muskegon County,MI,43.2417401,-86.25395189999999
9304,20105,Loudoun County,VA,38.9370838,-77.5963271
9305,92548,Riverside County,CA,33.7552579,-117.1147095
9306,14059,Erie County,NY,42.8319977,-78.64554749999999
9307,65787,Camden County,MO,38.0595346,-92.8876436
9308,18083,Northampton County,PA,40.7527334,-75.26686459999999
9309,96161,Nevada County,CA,39.3021948,-120.2051096
9310,02740,Bristol County,MA,41.6381659,-70.93684689999999
9311,18371,Pike County,PA,41.16999999999999,-74.95
9312,10152,New York County,NY,40.758778,-73.9727343
9313,27208,Chatham County,NC,35.556588,-79.5266211
9314,52340,Johnson County,IA,41.6985442,-91.685788
9315,27939,Currituck County,NC,36.2286395,-75.8650148
9316,21133,Baltimore County,MD,39.3766768,-76.8086617
9317,50599,Wright County,IA,42.585939,-93.8044831
9318,83466,Lemhi County,ID,45.4468962,-113.9511795
9319,02482,Norfolk County,MA,42.2904637,-71.2963297
9320,88120,Quay County,NM,34.8637699,-103.4049445
9321,22125,Prince William County,VA,,
9322,99782,North Slope Borough,AK,70.63447219999999,-159.9617249
9323,80433,Jefferson County,CO,39.5099753,-105.336536
9324,75472,Rains County,TX,32.9164812,-95.9198387
9325,14607,Monroe County,NY,43.1480375,-77.590597
9326,23523,Norfolk city,VA,36.8339739,-76.2768755
9327,85138,Pinal County,AZ,33.013212,-111.9760964
